vid_name,vid_name_long,vid_location,year,river,transect,location,frame_rate,total_frames,video_length,number_of_splits,rand_order,EDA,notes
2017_Mudginberri_Billabong_2017_Transect_1_Location_6,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Mudginberri Billabong 2017_Transect 1_Location 6_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Mudginberri Billabong 2017/Transect 1/Location 6/,2017,Mudginberri,Transect 1,Location 6,50,224872,74.95733333,19,0.156301573,no,
2016_Channels_2016_Mudginberri_Videos_Transect_3_Location_7_Camera_12,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Mudginberri Videos_Transect 3_Location 7 Camera 12_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Mudginberri Videos/Transect 3/Location 7 Camera 12/,2016,Mudginberri,Transect 3,Location 7,50,234250,78.08333333,20,0.156086084,no,
2016_Channels_2016_Mudginberri_Videos_Transect_2_Location_8_Camera_5,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Mudginberri Videos_Transect 2_Location 8 Camera 5_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Mudginberri Videos/Transect 2/Location 8 Camera 5/,2016,Mudginberri,Transect 2,Location 8,50,192605,64.20166667,17,0.155268583,no,
2018_Mudginberri_Billabong_2018_Transect_5_Location_1,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Mudginberri Billabong 2018_Transect 5_Location 1_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Mudginberri Billabong 2018/Transect 5/Location 1/,2018,Mudginberri,Transect 5,Location 1,50,219208,73.06933333,19,0.149915625,no,
2016_Channels_2016_Sandy_Videos_Sandy_Transect_1_Location_7_Camera_22,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Sandy Videos_Sandy_Transect 1_Location 7 Camera 22_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Sandy Videos/Sandy/Transect 1/Location 7 Camera 22/,2016,Sandy,Transect 1,Location 7,50,211192,70.39733333,18,0.142888592,no,
2016_Channels_2016_Sandy_Videos_Sandy_Transect_2_Location_3_Camera_21,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Sandy Videos_Sandy_Transect 2_Location 3 Camera 21_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Sandy Videos/Sandy/Transect 2/Location 3 Camera 21/,2016,Sandy,Transect 2,Location 3,50,244127,81.37566667,21,0.142580782,no,
2017_Sandy_Billabong_2017_Transect_1_Location_10,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Sandy Billabong 2017_Transect 1_Location 10_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Sandy Billabong 2017/Transect 1/Location 10/,2017,Sandy,Transect 1,Location 10,50,313729,104.5763333,27,0.133356689,no,
2016_Channels_2016_Mudginberri_Videos_Transect_2_Location_1_Camera_3,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Mudginberri Videos_Transect 2_Location 1 Camera 3_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Mudginberri Videos/Transect 2/Location 1 Camera 3/,2016,Mudginberri,Transect 2,Location 1,50,232191,77.397,20,0.13324084,no,
2018_Sandy_Billabong_2018_Transect_5_Location_6,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Sandy Billabong 2018_Transect 5_Location 6_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Sandy Billabong 2018/Transect 5/Location 6/,2018,Sandy,Transect 5,Location 6,50,246491,82.16366667,21,0.131182487,no,
2018_Mudginberri_Billabong_2018_Transect_6_Location_6,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Mudginberri Billabong 2018_Transect 6_Location 6_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Mudginberri Billabong 2018/Transect 6/Location 6/,2018,Mudginberri,Transect 6,Location 6,50,221815,73.93833333,19,0.130800337,no,
2017_Sandy_Billabong_2017_Transect_2_Location_1,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Sandy Billabong 2017_Transect 2_Location 1_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Sandy Billabong 2017/Transect 2/Location 1/,2017,Sandy,Transect 2,Location 1,50,215267,71.75566667,18,0.121976131,no,
2017_Sandy_Billabong_2017_Transect_6_Location_3,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Sandy Billabong 2017_Transect 6_Location 3_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Sandy Billabong 2017/Transect 6/Location 3/,2017,Sandy,Transect 6,Location 3,50,264687,88.229,23,0.117863216,no,
2017_Mudginberri_Billabong_2017_Transect_4_Location_8,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Mudginberri Billabong 2017_Transect 4_Location 8_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Mudginberri Billabong 2017/Transect 4/Location 8/,2017,Mudginberri,Transect 4,Location 8,50,239063,79.68766667,20,0.116965493,no,
2016_Channels_2016_Sandy_Videos_Sandy_Transect_4_Location_4_Camera_4,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Sandy Videos_Sandy_Transect 4_Location 4 Camera 4_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Sandy Videos/Sandy/Transect 4/Location 4 Camera 4/,2016,Sandy,Transect 4,Location 4,50,263992,87.99733333,22,0.116405524,no,
2016_Channels_2016_Mudginberri_Videos_Transect_6_(bad_resolution)_Location_5_Camera_16,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Mudginberri Videos_Transect 6 (bad resolution)_Location 5 Camera 16_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Mudginberri Videos/Transect 6 (bad resolution)/Location 5 Camera 16/,2016,Mudginberri,Transect 6,Location 5,50,212400,70.8,18,0.114777273,no,bad resolution
2018_Sandy_Billabong_2018_Transect_6_Location_7,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Sandy Billabong 2018_Transect 6_Location 7_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Sandy Billabong 2018/Transect 6/Location 7/,2018,Sandy,Transect 6,Location 7,50,193994,64.66466667,17,0.114359628,no,
2017_Mudginberri_Billabong_2017_Transect_4_Location_4,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Mudginberri Billabong 2017_Transect 4_Location 4_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Mudginberri Billabong 2017/Transect 4/Location 4/,2017,Mudginberri,Transect 4,Location 4,50,226075,75.35833333,19,0.112064423,no,
2018_Sandy_Billabong_2018_Transect_4_Location_2,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Sandy Billabong 2018_Transect 4_Location 2_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Sandy Billabong 2018/Transect 4/Location 2/,2018,Sandy,Transect 4,Location 2,50,251750,83.91666667,21,0.108379519,no,
2017_Sandy_Billabong_2017_Transect_4_Location_8,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Sandy Billabong 2017_Transect 4_Location 8_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Sandy Billabong 2017/Transect 4/Location 8/,2017,Sandy,Transect 4,Location 8,50,274091,91.36366667,23,0.106148876,no,
2017_Mudginberri_Billabong_2017_Transect_3_Location_10,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Mudginberri Billabong 2017_Transect 3_Location 10_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Mudginberri Billabong 2017/Transect 3/Location 10/,2017,Mudginberri,Transect 3,Location 10,50,216831,72.277,19,0.104752402,no,
2018_Sandy_Billabong_2018_Transect_2_Location_3,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Sandy Billabong 2018_Transect 2_Location 3_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Sandy Billabong 2018/Transect 2/Location 3/,2018,Sandy,Transect 2,Location 3,50,211235,70.41166667,18,0.103026655,no,
2016_Channels_2016_Sandy_Videos_Sandy_Transect_4_Location_7_Camera_1,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Sandy Videos_Sandy_Transect 4_Location 7 Camera 1_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Sandy Videos/Sandy/Transect 4/Location 7 Camera 1/,2016,Sandy,Transect 4,Location 7,50,265795,88.59833333,23,0.097671353,no,
2016_Channels_2016_Sandy_Videos_Sandy_Transect_6_Location_10_Camera_9,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Sandy Videos_Sandy_Transect 6_Location 10 Camera 9_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Sandy Videos/Sandy/Transect 6/Location 10 Camera 9/,2016,Sandy,Transect 6,Location 10,50,275474,91.82466667,23,0.093045252,no,
2017_Mudginberri_Billabong_2017_Transect_1_Location_2,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Mudginberri Billabong 2017_Transect 1_Location 2_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Mudginberri Billabong 2017/Transect 1/Location 2/,2017,Mudginberri,Transect 1,Location 2,50,206625,68.875,18,0.093021593,no,
2016_Channels_2016_Mudginberri_Videos_Transect_3_Location_6_Camera_10,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Mudginberri Videos_Transect 3_Location 6 Camera 10_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Mudginberri Videos/Transect 3/Location 6 Camera 10/,2016,Mudginberri,Transect 3,Location 6,50,224855,74.95166667,19,0.087917329,no,
2018_Sandy_Billabong_2018_Transect_6_Location_9,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Sandy Billabong 2018_Transect 6_Location 9_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Sandy Billabong 2018/Transect 6/Location 9/,2018,Sandy,Transect 6,Location 9,50,183061,61.02033333,16,0.081798648,no,
2017_Mudginberri_Billabong_2017_Transect_6_Location_6,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Mudginberri Billabong 2017_Transect 6_Location 6_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Mudginberri Billabong 2017/Transect 6/Location 6/,2017,Mudginberri,Transect 6,Location 6,50,212400,70.8,18,0.080904624,no,
2016_Channels_2016_Mudginberri_Videos_Transect_2_Location_7_Camera_6,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Mudginberri Videos_Transect 2_Location 7 Camera 6_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Mudginberri Videos/Transect 2/Location 7 Camera 6/,2016,Mudginberri,Transect 2,Location 7,50,220688,73.56266667,19,0.079320561,no,
2017_Mudginberri_Billabong_2017_Transect_2_Location_6,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Mudginberri Billabong 2017_Transect 2_Location 6_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Mudginberri Billabong 2017/Transect 2/Location 6/,2017,Mudginberri,Transect 2,Location 6,50,209083,69.69433333,18,0.075209678,no,
2016_Channels_2016_Mudginberri_Videos_Transect_1_Location_3_Camera_16,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Mudginberri Videos_Transect 1_Location 3 Camera 16_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Mudginberri Videos/Transect 1/Location 3 Camera 16/,2016,Mudginberri,Transect 1,Location 3,50,219711,73.237,19,0.067947764,no,
2018_Mudginberri_Billabong_2018_Transect_6_Location_8,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Mudginberri Billabong 2018_Transect 6_Location 8_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Mudginberri Billabong 2018/Transect 6/Location 8/,2018,Mudginberri,Transect 6,Location 8,47.95204795,261740,90.97282639,23,0.067770107,no,
2018_Sandy_Billabong_2018_Transect_2_Location_7,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Sandy Billabong 2018_Transect 2_Location 7_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Sandy Billabong 2018/Transect 2/Location 7/,2018,Sandy,Transect 2,Location 7,47.95204795,203712,70.80406667,18,0.066567473,no,
2017_Mudginberri_Billabong_2017_Transect_2_Location_8,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Mudginberri Billabong 2017_Transect 2_Location 8_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Mudginberri Billabong 2017/Transect 2/Location 8/,2017,Mudginberri,Transect 2,Location 8,50,212400,70.8,18,0.063622129,no,
2017_Sandy_Billabong_2017_Transect_5_Location_5,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Sandy Billabong 2017_Transect 5_Location 5_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Sandy Billabong 2017/Transect 5/Location 5/,2017,Sandy,Transect 5,Location 5,50,288306,96.102,25,0.063540976,no,
2017_Sandy_Billabong_2017_Transect_1_Location_6,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Sandy Billabong 2017_Transect 1_Location 6_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Sandy Billabong 2017/Transect 1/Location 6/,2017,Sandy,Transect 1,Location 6,50,290659,96.88633333,25,0.056837381,no,
2016_Channels_2016_Sandy_Videos_Sandy_Transect_3_Location_5_Camera_10,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Sandy Videos_Sandy_Transect 3_Location 5 Camera 10_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Sandy Videos/Sandy/Transect 3/Location 5 Camera 10/,2016,Sandy,Transect 3,Location 5,50,286998,95.666,24,0.053473214,no,
2018_Sandy_Billabong_2018_Transect_3_Location_6,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Sandy Billabong 2018_Transect 3_Location 6_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Sandy Billabong 2018/Transect 3/Location 6/,2018,Sandy,Transect 3,Location 6,50,221877,73.959,19,0.053032358,no,
2016_Channels_2016_Mudginberri_Videos_Transect_3_Location_3_Camera_8,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Mudginberri Videos_Transect 3_Location 3 Camera 8_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Mudginberri Videos/Transect 3/Location 3 Camera 8/,2016,Mudginberri,Transect 3,Location 3,50,191750,63.91666667,16,0.050018376,no,
2017_Sandy_Billabong_2017_Transect_6_Location_2,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Sandy Billabong 2017_Transect 6_Location 2_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Sandy Billabong 2017/Transect 6/Location 2/,2017,Sandy,Transect 6,Location 2,50,282497,94.16566667,24,0.049105887,no,
2017_Mudginberri_Billabong_2017_Transect_5_Location_10,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Mudginberri Billabong 2017_Transect 5_Location 10_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Mudginberri Billabong 2017/Transect 5/Location 10/,2017,Mudginberri,Transect 5,Location 10,50,212400,70.8,18,0.048085791,no,
2017_Mudginberri_Billabong_2017_Transect_1_Location_5,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Mudginberri Billabong 2017_Transect 1_Location 5_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Mudginberri Billabong 2017/Transect 1/Location 5/,2017,Mudginberri,Transect 1,Location 5,50,226474,75.49133333,19,0.045900816,no,
2018_Mudginberri_Billabong_2018_Transect_2_Location_4,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Mudginberri Billabong 2018_Transect 2_Location 4_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Mudginberri Billabong 2018/Transect 2/Location 4/,2018,Mudginberri,Transect 2,Location 4,50,214246,71.41533333,18,0.044445386,no,
2018_Mudginberri_Billabong_2018_Transect_2_Location_2,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Mudginberri Billabong 2018_Transect 2_Location 2_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Mudginberri Billabong 2018/Transect 2/Location 2/,2018,Mudginberri,Transect 2,Location 2,47.95204795,267743,93.05928576,24,0.043722898,no,
2017_Sandy_Billabong_2017_Transect_5_Location_9,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Sandy Billabong 2017_Transect 5_Location 9_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Sandy Billabong 2017/Transect 5/Location 9/,2017,Sandy,Transect 5,Location 9,50,247898,82.63266667,21,0.039446551,no,
2016_Channels_2016_Sandy_Videos_Sandy_Transect_3_Location_9_Camera_3,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Sandy Videos_Sandy_Transect 3_Location 9 Camera 3_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Sandy Videos/Sandy/Transect 3/Location 9 Camera 3/,2016,Sandy,Transect 3,Location 9,50,282686,94.22866667,24,0.038697634,no,
2017_Mudginberri_Billabong_2017_Transect_1_Location_1,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Mudginberri Billabong 2017_Transect 1_Location 1_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Mudginberri Billabong 2017/Transect 1/Location 1/,2017,Mudginberri,Transect 1,Location 1,50,194391,64.797,17,0.028124254,no,
2018_Sandy_Billabong_2018_Transect_1_Location_1,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Sandy Billabong 2018_Transect 1_Location 1_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Sandy Billabong 2018/Transect 1/Location 1/,2018,Sandy,Transect 1,Location 1,50,209433,69.811,18,0.025028053,no,
2016_Channels_2016_Sandy_Videos_Sandy_Transect_1_Location_6_Camera_17,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Sandy Videos_Sandy_Transect 1_Location 6 Camera 17_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Sandy Videos/Sandy/Transect 1/Location 6 Camera 17/,2016,Sandy,Transect 1,Location 6,50,208983,69.661,18,0.023331214,no,
2018_Sandy_Billabong_2018_Transect_5_Location_8,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Sandy Billabong 2018_Transect 5_Location 8_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Sandy Billabong 2018/Transect 5/Location 8/,2018,Sandy,Transect 5,Location 8,50,255814,85.27133333,22,0.02262665,no,
2016_Channels_2016_Sandy_Videos_Sandy_Transect_3_Location_10_Camera_12,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Sandy Videos_Sandy_Transect 3_Location 10 Camera 12_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Sandy Videos/Sandy/Transect 3/Location 10 Camera 12/,2016,Sandy,Transect 3,Location 10,50,303642,101.214,26,0.017987093,no,
2017_Sandy_Billabong_2017_Transect_6_Location_8,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Sandy Billabong 2017_Transect 6_Location 8_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Sandy Billabong 2017/Transect 6/Location 8/,2017,Sandy,Transect 6,Location 8,50,294571,98.19033333,25,0.013713721,no,
2017_Sandy_Billabong_2017_Transect_3_Location_9,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Sandy Billabong 2017_Transect 3_Location 9_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Sandy Billabong 2017/Transect 3/Location 9/,2017,Sandy,Transect 3,Location 9,50,263081,87.69366667,22,0.013329383,no,
2016_Channels_2016_Sandy_Videos_Sandy_Transect_1_Location_1_Camera_20,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Sandy Videos_Sandy_Transect 1_Location 1 Camera 20_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Sandy Videos/Sandy/Transect 1/Location 1 Camera 20/,2016,Sandy,Transect 1,Location 1,50,215649,71.883,18,0.012723609,no,
2018_Mudginberri_Billabong_2018_Transect_5_Location_9,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Mudginberri Billabong 2018_Transect 5_Location 9_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Mudginberri Billabong 2018/Transect 5/Location 9/,2018,Mudginberri,Transect 5,Location 9,50,219560,73.18666667,19,0.007834032,no,
2018_Sandy_Billabong_2018_Transect_4_Location_1,.._data_Kakadu_fish_surrounding_videos_fixed_2018_Sandy Billabong 2018_Transect 4_Location 1_,../data/Kakadu_fish/surrounding_videos_fixed/2018/Sandy Billabong 2018/Transect 4/Location 1/,2018,Sandy,Transect 4,Location 1,50,240366,80.122,21,0.005338427,no,
2017_Sandy_Billabong_2017_Transect_4_Location_6,.._data_Kakadu_fish_surrounding_videos_fixed_2017_Sandy Billabong 2017_Transect 4_Location 6_,../data/Kakadu_fish/surrounding_videos_fixed/2017/Sandy Billabong 2017/Transect 4/Location 6/,2017,Sandy,Transect 4,Location 6,50,270814,90.27133333,23,0.002066179,no,
2016_Channels_2016_Mudginberri_Videos_Transect_3_Location_4_Camera_3,.._data_Kakadu_fish_surrounding_videos_fixed_2016_Channels 2016 Mudginberri Videos_Transect 3_Location 4 Camera 3_,../data/Kakadu_fish/surrounding_videos_fixed/2016/Channels 2016 Mudginberri Videos/Transect 3/Location 4 Camera 3/,2016,Mudginberri,Transect 3,Location 4,50,201394,67.13133333,17,0.000678908,no,
